// Aqui se encontra os mobs que foram retirados, e serão adicionados quando surgirem seus respectivos episodios

//======================
//Some more G_Mobs and Xmas_Orc
1598,G_BLAZZER,Labareda,43,8252,0,0,0,2,533,709,50,40,1,52,50,64,69,40,10,12,0,6,43,5,200,1564,864,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1599,G_WHISPER_BOSS,Cochicho,34,5040,0,0,0,1,198,239,0,45,1,51,14,0,60,0,10,12,0,6,68,53,250,2536,1536,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1600,G_HEATER,Heater,68,15648,0,0,0,2,682,1007,40,42,69,47,25,5,71,100,10,12,1,2,43,53,250,1452,483,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1601,G_PERMETER,Permeter,63,11684,0,0,0,2,943,1212,46,45,69,59,60,5,69,100,10,12,1,2,40,17,250,1100,483,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1602,G_SOLIDER,Soldado,70,17181,0,0,0,2,796,978,57,43,69,35,85,5,74,100,10,12,1,2,42,17,250,1452,483,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1603,G_BIGFOOT,Pé-Grande,25,1619,0,0,0,1,198,220,10,0,1,25,55,15,20,25,10,12,2,2,22,145,300,1260,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
1604,G_GIANT_HORNET,Zangão Gigante,56,12834,0,0,0,1,650,851,38,43,35,38,32,10,71,64,10,12,0,4,24,53,155,1292,792,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1605,G_DARK_ILLUSION,Ilusão das Trevas,77,101487,0,0,0,2,1300,1982,64,70,5,100,40,100,97,40,10,12,2,6,89,53,145,1024,768,480,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1606,G_GARM_BABY,Hatii Baby,61,20119,0,0,0,3,680,1179,34,13,1,30,56,55,85,30,10,12,1,2,41,133,300,1152,1152,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1607,G_XMAS_GOBLINE,Goblin Natalino,28,2090,0,0,0,1,140,170,0,50,1,24,30,53,45,100,10,12,0,7,46,9,400,1248,1248,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1608,G_THIEF_BUG_MALE,Besouro-Ladrão Macho,19,583,0,0,0,1,76,88,15,5,1,29,16,5,36,1,10,12,1,4,27,141,300,988,288,768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1609,G_DANCING_DRAGON,Dancing Dragon,54,9136,0,0,0,3,550,789,39,10,1,62,55,25,72,10,10,12,1,9,44,131,200,1152,1152,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1610,G_MUNAK,Munak,30,2872,0,0,0,1,180,230,0,0,1,15,20,5,46,15,10,12,1,1,29,133,200,2468,768,288,901,5500,2264,1,2404,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1611,G__BON_GUN,Bongun,32,3520,0,0,0,1,220,260,0,0,45,15,36,10,48,15,10,12,1,1,29,149,200,1720,500,420,512,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1612,G_HYEGUN,Hyegun,56,9981,0,0,0,3,710,1128,12,10,60,40,36,10,73,15,10,12,1,1,49,133,200,1152,1152,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
//Einbroch
1613,METALING,Metaling,26,889,0,492,249,1,135,270,5,3,20,15,10,18,35,2,10,12,0,0,20,131,350,1272,672,480,7325,3500,1002,1000,998,500,7312,6000,512,500,7126,1000,7317,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1614,MINERAL,Mineral,56,7950,0,3563,1768,1,732,812,29,15,50,52,35,21,77,32,10,12,0,0,40,129,175,572,672,480,728,250,984,167,714,2,1011,500,7321,3000,715,250,969,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1615,OBSIDIAN,Obsidian,50,8812,0,2799,1802,1,841,940,35,5,50,32,42,24,71,55,10,12,0,0,42,133,200,1572,672,480,985,100,730,10,512,500,998,300,999,100,1003,200,7315,3000,1263,1,0,0,0,0,0,0,0,0,0,0,0,0,
1616,PITMAN,Pitman,43,5015,0,1799,1083,1,290,486,22,12,50,15,5,5,52,36,10,12,2,1,42,129,150,1672,672,480,1003,220,512,500,7319,1200,998,300,999,100,1041,500,7327,2250,7318,5000,0,0,0,0,0,0,0,0,0,0,0,0,
1617,WASTE_STOVE,Waste Stove,68,15895,0,4412,1135,1,692,1081,23,10,60,69,55,5,59,77,10,12,2,0,20,133,250,872,672,480,1002,500,625,125,7319,4500,7068,2000,7323,1500,604,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1618,UNGOLIANT,Ungoliant,69,29140,0,8211,142,1,1290,2280,25,15,80,52,57,25,119,43,10,12,2,4,44,133,300,672,672,480,1014,3250,1013,500,7289,2500,7316,1800,7326,2500,2406,3,512,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1619,PORCELLIO,Porcellio,28,1654,0,512,346,1,82,247,0,8,30,31,21,50,54,85,10,12,0,4,62,131,150,572,672,480,1052,1500,7312,5000,928,1000,7326,250,1208,25,630,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1620,NOXIOUS,Noxious,35,2038,0,698,698,1,299,400,0,35,30,41,10,1,44,2,10,12,1,0,68,133,300,1472,672,480,7320,4000,7322,3000,603,1,7001,1000,605,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1621,VENOMOUS,Venomous,42,4653,0,1780,1280,1,422,844,0,42,30,60,17,19,45,1,10,12,1,0,25,133,300,1472,672,480,7119,500,7154,500,603,1,7322,3000,7320,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1622,TEDDY_BEAR,Teddy Bear,71,8109,0,5891,3445,1,559,1352,19,27,70,179,32,41,121,26,10,12,0,0,60,133,125,572,672,480,538,500,985,123,518,1000,5113,1,7317,5000,615,200,512,250,2652,1,0,0,0,0,0,0,0,0,0,0,0,0,
1623,RSX_0806,RSX 0806,86,280733,0,31010,28900,1,2740,5620,39,29,1,44,75,25,85,84,10,12,2,7,67,181,200,1152,1152,480,7324,3250,999,10000,7327,2500,5104,100,1230,1,617,2500,1531,90,1242,25,0,0,0,0,25000,5000,607,4000,732,5000,644,3300,
1624,WASTE_STOVE_,Waste Stove,68,15895,0,4412,1135,1,692,1081,23,10,60,69,55,5,59,77,10,12,2,0,20,133,250,872,672,480,1002,500,625,300,7054,500,7068,2500,7323,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1625,PORCELLIO_,Porcellio,28,1654,0,512,346,1,82,247,0,8,30,31,21,50,54,85,10,12,0,4,62,131,150,572,672,480,1052,3500,911,1000,928,500,7326,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
//Lighthalzen
1626,G_DARK_PRIEST,Dark Priest,59,9660,0,3320,2974,1,298,370,30,60,1,54,38,95,82,60,10,12,1,7,87,149,200,1500,500,1000,1557,2,2608,30,505,100,716,450,1009,50,2319,1,1241,1,0,0,0,0,4171,1,0,0,0,0,0,0,0,0,
1627,ANOPHELES,Virus,23,100,0,99,55,1,48,63,0,90,1,200,4,5,120,5,10,12,0,4,64,131,400,1872,672,480,7119,2000,601,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1628,MOLE,Mole,36,2209,0,268,172,1,53,63,0,5,1,18,23,30,45,5,10,12,0,2,42,131,400,1872,672,480,1017,7000,1018,3000,512,200,5119,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1629,HILL_WIND_SPEAR,Hill Wind,43,3189,0,1800,1100,1,290,480,10,15,1,42,31,50,51,23,10,12,1,2,64,159,400,1872,672,480,7115,4200,7116,1800,528,800,510,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1630,G_BACSOJIN,Bacsojin,72,56380,0,5590,1659,1,560,1446,10,51,1,85,78,85,150,60,10,12,2,7,44,181,200,1152,1152,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1631,G_CHUNG_E,Chung E,59,23900,0,4256,920,1,60,105,8,15,1,33,33,10,58,15,10,12,1,7,44,145,300,2112,912,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1632,GREMLIN,Gremlin,53,9280,0,4355,1768,1,329,762,29,25,1,41,59,75,62,15,10,12,1,3,21,159,200,1872,672,480,7340,0,910,3000,603,25,719,20,2406,1,0,0,0,0,1265,1,0,0,0,0,0,0,0,0,0,0,0,0,
1633,BEHOLDER,Beholder,56,7950,0,4821,3822,1,723,812,17,30,1,62,25,59,85,32,10,12,1,3,21,159,200,1872,672,480,576,1200,0,0,996,25,985,96,603,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
//Normal advanced class mobs
1634,SEYREN,Seyren,91,88402,0,100000,116460,1,1620,2550,63,12,1,40,86,20,94,25,10,12,1,7,63,133,150,672,672,480,7345,5000,1163,20,2317,5,2106,60,2229,40,1474,5,13001,2,1164,5,603,120,0,0,0,0,0,0,0,0,0,0,
1635,EREMES,Eremes,87,60199,0,100000,99800,1,2020,2320,23,12,1,138,31,19,90,30,10,12,1,7,85,133,150,672,672,480,1264,5,2336,50,1253,200,1262,2,678,500,2506,35,7347,4800,617,100,0,0,0,0,0,0,0,0,0,0,0,0,
1636,HARWORD,Harword,83,78690,0,100000,112540,1,1890,2390,59,10,1,62,99,35,98,66,10,12,1,7,82,133,150,672,672,480,1361,6,2104,10,1363,50,2406,50,2318,5,2607,300,639,100,603,120,7345,4500,0,0,0,0,0,0,0,0,0,0,
1637,MAGALETA,Magaleta,90,61282,0,100000,117800,5,1300,2053,35,60,1,81,41,145,70,40,10,12,1,7,66,133,150,1872,672,480,2504,10,2104,10,1602,120,2327,50,2251,12,2607,400,603,150,1561,5,2625,3,7347,5500,0,0,0,0,0,0,0,0,
1638,SHECIL,Shecil,82,58900,0,100000,118260,9,1226,1854,25,15,1,145,27,49,134,80,10,12,1,7,64,149,150,500,672,480,1705,30,1716,15,5018,50,1711,15,2502,40,603,95,2331,10,12014,100,12007,200,7345,3250,0,0,0,0,0,0,0,0,
1639,KATRINN,Katrinn,92,47280,0,100000,116470,5,497,1697,10,74,1,56,39,180,110,39,10,12,1,7,68,141,150,1872,672,480,1611,100,1618,5,2102,100,2404,50,2334,50,2320,5,5085,20,7345,5000,603,125,2244,50,0,0,0,0,0,0,0,0,
//MVP Slaves
1640,G_SEYREN,Seyren,99,347590,0,18000,10000,1,4238,5040,58,37,1,40,86,20,94,25,10,12,1,7,63,133,150,672,672,480,1166,3,1470,5,1469,3,2412,10,1132,1,1164,5,1417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1641,G_EREMES,Eremes,99,211230,0,18000,10000,1,3189,5289,27,39,1,138,31,19,90,30,10,12,1,7,85,133,150,672,672,480,1231,50,1233,5,1262,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1642,G_HARWORD,Harword,99,310000,0,18000,10000,1,4822,5033,42,36,1,62,99,35,98,66,10,12,1,7,82,133,150,672,672,480,1140,5,1368,3,1363,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1643,G_MAGALETA,Magaleta,99,182910,0,18000,10000,3,1688,2580,35,78,1,81,41,145,70,40,10,12,1,7,21,133,150,1872,672,480,2615,50,1814,3,1527,2,1526,2,1528,200,1557,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1644,G_SHECIL,Shecil,99,209000,0,18000,10000,9,1892,5113,22,35,1,145,27,49,134,80,10,12,1,7,21,149,150,500,672,480,1722,5,1720,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1645,G_KATRINN,Katrinn,99,189920,0,18000,10000,5,497,2094,10,82,1,56,39,180,110,39,10,12,1,7,21,133,150,1872,672,480,2319,30,1620,5,1618,10,2616,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
//MVP Monsters
1646,L_SEYREN,Seyren,99,1647590,0,4835600,1569970,1,7238,11040,72,37,1,81,94,110,130,52,10,12,1,7,63,181,120,672,672,480,1166,100,1132,80,2342,250,2412,500,1470,90,1230,75,1169,50,1469,100,0,0,0,0,94100,7000,617,1000,732,3000,603,5500,
1647,L_EREMES,Eremes,99,1411230,0,4083400,1592380,1,4189,8289,37,39,1,181,62,37,122,60,10,12,1,7,85,181,120,672,672,480,1234,100,2319,75,1233,100,1232,250,1265,50,1231,75,13002,100,0,0,0,0,0,0,84100,7000,617,1000,732,3000,603,5500,
1648,L_HARWORD,Harword,99,1460000,0,4002340,1421000,1,7822,8251,66,36,1,73,112,35,136,60,10,12,1,7,82,181,120,672,672,480,1138,50,1140,100,2318,250,1364,100,1368,75,1363,250,1365,125,0,0,0,0,0,0,82100,7000,617,1000,732,3000,603,5500,
1649,L_MAGALETA,Magaleta,99,1092910,0,4257000,1318800,3,4688,5580,35,78,1,84,64,182,92,100,10,12,1,7,66,181,120,1872,672,480,1814,150,2513,225,2615,100,1557,50,1527,100,1560,100,1526,100,0,0,0,0,0,0,80100,7000,617,1000,732,3000,603,5500,
1650,L_SHECIL,Shecil,99,1349000,0,4093000,1526000,9,4892,9113,22,35,1,180,39,67,193,130,10,12,1,7,64,181,120,500,672,480,1228,100,1236,500,617,2500,1234,75,1237,125,1722,250,1724,100,1720,50,0,0,0,0,92100,7000,603,5500,617,3000,1723,1000,
1651,L_KATRINN,Katrinn,99,1069920,0,4008200,1636700,5,1197,4394,10,88,1,89,42,223,128,93,10,12,1,7,68,181,120,1872,672,480,1241,100,1242,50,2616,75,2343,500,2513,200,1618,250,1620,200,0,0,0,0,0,0,95100,7000,617,3000,2319,1500,603,5500,
//
1652,YGNIZEM,Ygnizem,58,11200,0,4870,98,1,723,1112,19,12,1,35,52,21,70,20,10,12,2,7,43,159,200,1872,672,480,7345,5000,644,75,1158,2,1127,1,1054,12,2317,1,1170,1,2313,5,0,0,0,0,0,0,0,0,0,0,0,0,
1653,WHIKEBAIN,Whikebain,62,7320,0,4204,21,1,593,789,9,12,1,48,100,57,74,30,10,12,2,7,65,159,200,1872,672,480,7345,5000,644,75,1220,25,2315,1,1208,50,1223,1,2306,50,13004,1,0,0,0,0,0,0,0,0,0,0,0,0,
1654,ARMAIA,Armaia,66,7110,0,4008,35,1,650,813,20,6,1,36,40,25,80,60,10,12,2,7,62,159,200,1872,672,480,7345,5000,644,75,1358,25,1352,50,2311,5,1302,220,1307,1,2504,2,0,0,0,0,0,0,0,0,0,0,0,0,
1655,EREND,Erend,59,6980,0,4501,67,1,796,1059,14,30,1,31,41,84,60,30,10,12,2,7,46,159,200,1872,672,480,7345,5000,644,75,1514,7,1517,1,2326,20,2324,25,1523,1,2217,10,0,0,0,0,0,0,0,0,0,0,0,0,
1656,KAVAC,Kavac,60,7899,0,4090,86,1,584,804,12,5,1,75,10,20,108,40,10,12,2,7,44,159,200,1872,672,480,7345,5000,644,75,12006,1000,1708,35,2308,25,2402,150,2404,10,1716,2,0,0,0,0,0,0,0,0,0,0,0,0,
1657,RAWREL,Rawrel,61,6168,0,4620,30,1,330,417,5,48,1,41,5,100,45,10,10,12,2,7,48,159,200,1872,672,480,934,4500,644,75,1616,2,2102,10,1608,10,2322,10,2333,10,2607,15,0,0,0,0,0,0,0,0,0,0,0,0,
1658,G_YGNIZEM,Ygnizem,79,214200,0,158760,86000,1,3890,5690,48,25,1,60,45,31,110,40,10,12,1,7,43,181,100,500,672,480,1130,1,1167,1,617,2000,1162,500,644,3500,2406,250,0,0,0,0,0,0,0,0,32000,4000,603,3500,732,5000,2320,1000,
1659,G_WHIKEBAIN,Whikebain,1,50,0,2,1,1,7,10,0,5,1,1,1,1,1,1,10,12,1,7,21,159,200,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1660,G_ARMAIA,Armaia,1,50,0,2,1,1,7,10,0,5,1,1,1,1,1,1,10,12,1,7,21,159,200,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1661,G_EREND,Erend,1,50,0,2,1,1,7,10,0,5,1,1,1,1,1,1,10,12,1,7,21,159,200,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1662,G_KAVAC,Kavac,1,50,0,2,1,1,7,10,0,5,1,1,1,1,1,1,10,12,1,7,21,159,200,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1663,G_RAWREL,Rawrel,1,50,0,2,1,1,7,10,0,5,1,1,1,1,1,1,10,12,1,7,21,159,200,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1664,POTON_CANON_1,Photon Canon,66,8000,0,3900,1800,1,800,900,10,10,1,40,25,20,60,30,10,12,1,0,40,159,200,1872,672,480,7126,2500,910,3400,718,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1665,POTON_CANON_2,Photon Canon,67,7500,0,4300,2000,1,700,800,15,10,1,40,30,40,66,30,10,12,1,0,40,159,200,1872,672,480,7126,2500,910,3400,728,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1666,POTON_CANON_3,Photon Canon,64,7100,0,3100,2700,1,800,900,8,10,1,40,21,29,60,21,10,12,1,0,40,159,200,1872,672,480,7126,2500,910,3400,721,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1667,POTON_CANON_4,Photon Canon,65,7800,0,3800,2300,1,700,800,15,10,1,40,23,30,70,19,10,12,1,0,40,159,200,1872,672,480,7126,2500,910,3400,7053,1000,720,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1668,ARCHDAM,Archdam,79,11000,0,8000,100,1,1000,2000,15,15,1,65,35,75,75,15,10,12,1,3,21,159,200,1872,672,480,7317,7000,999,240,984,186,985,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1669,DIMIK_1,Dimik,77,8000,0,2,1,1,840,1480,45,28,1,1,1,1,1,1,10,12,1,0,40,159,200,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1670,DIMIK_2,Dimik,79,11000,0,6400,3500,1,940,1580,45,28,1,88,20,20,120,40,10,12,1,0,44,159,200,1872,672,480,7319,5500,999,400,984,222,7352,2000,12129,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1671,DIMIK_3,Dimik,82,19000,0,5800,4500,1,1040,1680,45,28,1,20,30,30,120,70,10,12,1,0,41,159,200,1872,672,480,7319,5500,999,400,984,222,7353,2000,12129,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1672,DIMIK_4,Dimik,80,15000,0,5900,2800,1,940,1580,45,28,1,30,78,20,120,30,10,12,1,0,42,159,200,1872,672,480,7319,5500,999,400,984,222,7354,2000,12129,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1673,DIMIK_5,Dimik,89,8900,0,8000,5000,1,1540,2540,45,28,1,40,20,10,150,30,10,12,1,0,43,159,200,1872,672,480,7319,5500,999,400,984,222,7355,2000,12129,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1674,MONEMUS,Monemus,88,80000,0,2,1,1,2000,3000,26,52,1,1,1,1,1,1,10,12,1,3,21,159,200,1872,672,480,7049,6000,953,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1675,VENATU_1,Venatu,77,8000,0,0,0,1,1200,1800,35,20,1,1,1,1,1,1,10,12,1,0,40,159,200,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1676,VENATU_2,Venatu,72,8900,0,4000,2000,1,800,1000,30,20,1,26,24,5,82,30,10,12,1,0,43,159,200,1872,672,480,7317,4850,999,320,7356,2300,985,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1677,VENATU_3,Venatu,80,9000,0,4000,2000,1,900,1100,30,20,1,82,32,5,95,30,10,12,1,0,44,159,200,1872,672,480,7317,4850,999,320,7356,2300,985,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1678,VENATU_4,Venatu,78,9500,0,4500,2000,1,800,1000,30,20,1,26,68,5,75,30,10,12,1,0,42,159,200,1872,672,480,7317,4850,999,320,7356,2300,985,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1679,VENATU_5,Venatu,75,12300,0,4000,2000,1,800,1000,30,20,1,26,24,5,80,30,10,12,1,0,41,159,200,1872,672,480,7317,4850,999,320,7356,2300,985,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1680,HILL_WIND,Hill Wind,45,4233,0,2132,1722,1,320,510,10,15,1,42,31,50,67,23,10,12,1,2,64,159,200,1872,672,480,528,1100,517,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1681,GEMINI,Gemini,72,57870,0,22024,9442,1,2150,3030,60,45,1,75,70,77,105,55,10,12,1,0,21,159,200,1872,672,480,7005,5000,546,1200,547,400,971,250,972,125,603,25,7479,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1682,REMOVAL,Removal,55,10289,0,3831,1278,1,558,797,5,20,1,20,56,35,57,20,10,12,1,1,49,159,200,1872,672,480,713,7000,7319,2800,516,1500,5120,10,971,75,972,50,5005,5,2227,10,0,0,0,0,0,0,0,0,0,0,0,0,
1683,POTON_CANON_5,Poton Canon,46,7000,0,2,1,1,560,570,5,10,1,1,1,1,1,1,10,12,1,0,43,159,200,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1684,G_ARCHDAM,Archdam,57,25000,0,0,0,1,600,700,15,15,1,65,35,75,75,15,10,12,1,3,21,159,200,1872,672,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1685,APOCALIPS_H,Apocalips H,97,320700,0,200000,100000,2,4000,10000,50,54,1,48,120,108,66,85,10,12,2,0,60,133,400,1564,864,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1686,ORC_BABY,Orc Baby,21,912,0,220,220,1,135,270,15,10,1,30,60,20,45,20,10,12,1,7,42,141,200,2000,1000,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1687,GREEN_IGUANA,Green Iguana,54,6444,0,2400,2050,1,550,650,5,10,5,20,20,0,28,10,10,12,1,2,22,129,200,2000,1000,500,7405,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1688,BANANA_LADY_TANEE,Lady Tany,89,493000,0,64995,42222,8,450,3770,30,44,1,67,47,83,68,44,10,12,0,3,62,132,2000,1564,864,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,
1689,G_BACSOJIN,Bacsojin,72,56380,0,5590,1659,1,560,1446,10,51,1,85,78,85,150,60,10,12,2,7,44,181,200,1152,1152,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
