1,974,12
1,975,12
1,976,12
1,978,12
1,979,12
1,980,12
1,981,12
1,982,12
1,983,12
1,984,12
1,985,12
1,986,12
1,987,12
1,988,12
1,989,12
1,990,12
1,991,12
1,992,12
1,993,12
1,994,12
1,995,12
1,996,12
1,997,12
1,998,12
1,999,12
1,1000,12
1,1001,12
1,1002,12
1,1003,12
1,1004,12
1,1005,12
1,1006,12
1,1007,12
1,1008,12
1,1009,12
1,1010,12
1,1011,12
1,1012,12
1,1013,12
1,1014,12
1,1015,12
1,1016,12
1,1017,12
1,1018,12
1,1019,12
1,1020,12
1,1021,12
1,1022,12
1,1023,12
1,1024,12
1,1025,12
1,1026,12
1,1027,12
1,1028,12
1,1029,12
1,1030,12
1,1031,12
1,1032,12
1,1033,12
1,1034,12
1,1035,12
1,1036,12
1,1037,12
1,1038,12
1,1039,12
1,1040,12
1,1041,12
1,1042,12
1,1043,12
1,1044,12
1,1045,12
1,1046,12
1,1047,12
1,1048,12
1,1049,12
1,1050,12
1,1051,12
1,1052,12
1,1053,12
1,1054,12
1,1055,12
1,1056,12
1,1057,12
1,1058,12
1,1059,12
1,1060,12
1,1061,12
1,1062,12
1,1063,12
1,1064,12
1,1065,12
1,1102,6
1,1105,6
1,1108,6
1,1111,6
1,1114,6
1,1117,3
1,1120,6
1,1125,6
1,1127,6
1,1128,6
1,1129,6
1,1152,3
1,1155,3
1,1158,3
1,1162,3
1,1163,3
1,1202,3
1,1205,3
1,1208,3
1,1211,3
1,1214,3
1,1217,3
1,1220,3
1,1226,3
1,1239,3
1,1251,3
1,1253,3
1,1255,3
1,1302,3
1,1352,3
1,1355,3
1,1358,3
1,1361,3
1,1402,9
1,1405,9
1,1408,9
1,1410,3
1,1452,3
1,1455,3
1,1458,3
1,1461,3
1,1464,3
1,1502,6
1,1505,6
1,1508,6
1,1511,6
1,1514,6
1,1517,6
1,1520,6
1,1522,6
1,1550,3
1,1551,3
1,1558,3
1,1602,3
1,1605,3
1,1608,3
1,1611,3
1,1613,3
1,1615,3
1,1702,3
1,1705,3
1,1708,3
1,1711,3
1,1713,3
1,1714,3
1,1718,3
1,1719,3
1,1750,12
1,1751,12
1,1752,12
1,1753,12
1,1754,12
1,1755,12
1,1756,12
1,1757,12
1,1758,12
1,1759,12
1,1760,12
1,1761,12
1,1762,12
1,1763,12
1,1764,12
1,1765,12
1,1767,12
1,1768,12
1,1769,12
1,1770,12
1,1802,3
1,1804,3
1,1806,3
1,1808,3
1,1810,3
1,1812,3
1,1901,3
1,1904,3
1,1905,3
1,1907,3
1,1910,3
1,1912,3
1,1951,3
1,1953,3
1,1955,3
1,1957,3
1,1959,3
1,1961,3
1,2102,3
1,2104,3
1,2106,3
1,2108,3
1,2201,3
1,2203,3
1,2205,3
1,2206,3
1,2207,3
1,2209,3
1,2210,3
1,2211,3
1,2212,3
1,2213,3
1,2215,3
1,2217,3
1,2218,3
1,2221,3
1,2223,3
1,2225,3
1,2256,3
1,2227,3
1,2229,3
1,2231,3
1,2233,3
1,2236,3
1,2239,3
1,2241,3
1,2242,3
1,2243,3
1,2244,3
1,2249,1
1,2250,3
1,2254,1
1,2257,3
1,2258,1
1,2260,3
1,2261,3
1,2262,3
1,2263,3
1,2265,3
1,2266,3
1,2267,3
1,2268,3
1,2269,3
1,2270,3
1,2271,3
1,2272,3
1,2273,3
1,2275,3
1,2276,3
1,2279,3
1,2284,3
1,2287,3
1,2289,3
1,2290,3
1,2291,3
1,2293,3
1,2294,3
1,2295,3
1,2296,3
1,2298,3
1,2299,3
1,2302,3
1,2304,3
1,2306,3
1,2308,3
1,2310,3
1,2311,3
1,2313,3
1,2315,3
1,2317,3
1,2322,3
1,2324,3
1,2326,3
1,2329,3
1,2331,3
1,2333,3
1,2336,3
1,2337,3
1,2338,3
1,2339,3
1,2340,3
1,2341,3
1,2402,3
1,2404,3
1,2406,3
1,2407,3
1,2408,3
1,2409,3
1,2411,3
1,2502,3
1,2504,3
1,2506,3
1,2507,3
1,2508,3
1,2601,3
1,2602,3
1,2603,3
1,2604,3
1,2605,3
1,2607,3
1,2608,3
1,2609,3
1,2610,3
1,2611,3
1,2612,3
1,2613,3
1,5008,3
1,5009,3
1,5010,3
1,5014,3
1,5015,3
1,7030,12
1,10001,3
1,10002,3
1,10003,3
1,10004,3
1,10005,3
1,10006,3
1,10007,3
1,10008,3
1,10009,3
1,10010,3
1,10011,3
1,10012,3
1,10013,3
1,10014,3
1,10015,3
1,10016,3
1,10017,3
1,10018,3
1,10019,3
1,10020,3
